"cod_cent";"id";"nombre";"tipo_elem";"st_x";"st_y"
"58007";5138;"AV.DE ABRANTES N-S ENTRE BRAGANZA Y PORTALEGRE";"URBANOS";438758.953884991;4470888.86435394
"58008";5139;"PORTALEGRE O-E ENTRE OPORTO Y ABRANTES";"URBANOS";438672.506649513;4470916.86248877
"58009";5140;"FARO E-O ENTRE VÍA LUSITANA Y ABRANTES";"URBANOS";438484.473751943;4470511.03086684
"58015";5148;"AV. ABRANTES O-E(BESOLLA-PL.VULCANO) GIRO";"URBANOS";437852.51527728;4470030.18892461
"58016";3769;"AV. DE ABRANTES FRENTE Nº106";"URBANOS";437949.12050317;4470134.1228253
"75013";6570;"CARDENAL HERRERA ORIA E-O(NTRA. SRA. VALVERDE-SANCHONUÑO)";"URBANOS";441728.69717482;4482711.63754602
"75020";6956;"NTRA. SRA. VALVERDE S-N(ALONSO QUIJANO-MONASTERIO ARLANZA)";"URBANOS";442039.370115848;4484348.55788574
"75021";3723;"NTRA. SRA. VALVERDE N-S(M603-MONASTERIO ARLANZA)";"URBANOS";442049.802802945;4484581.25323332
"75022";6954;"MONASTERIO ARLANZA O-E(M607-NTRA. SRA. VALVERDE)";"URBANOS";441980.665292993;4484500.9038978
"75023";7110;"(TACTICO) MONASTERIO ARLANZA GIRO GR-4";"URBANOS";442020.482742342;4484498.84158521
"75010";6568;"NTRA. SRA. VALVERDE N-S(ISLA JARVI-HERRERA ORIA)";"URBANOS";441921.752146629;4482808.07261653
"75012";3788;"NTRA. SEÑORA VALVERDE 150 S-N(AFUERAS A VALVERDE-ANTONIO CABEZON)";"URBANOS";442008.696440437;4483871.22390476
"75403";6577;"(TACTICO)ISLAS AZORES O-E";"URBANOS";441820.421107751;4483120.93204501
"81002";5183;"Pº.DE LOS JESUITAS ENTRADA CRUCE JUNTO LINEA PARADA  N-S";"URBANOS";437687.603460128;4473275.84481404
"85010";5284;"MANUEL CARMONA N-S (ARMENGOT-GRAL RICARDOS)";"URBANOS";439099.15350898;4472199.25850492
"85011";5285;"QUINCE DE MAYO  N-S (STA SATURNINA-GRAL RICARDOS)";"URBANOS";439229.195354854;4472323.94820623
"86017";5321;"AV. AVIACION ENTRE MONROY Y MIRABEL";"URBANOS";433618.694543993;4470112.17809325
"87024";5356;"(TACTICO) ORO O-E";"URBANOS";442565.554208678;4467105.8520022
"87033";9989;"AV. ROSALES S-N (EUSKALDUNA-AMERICIO)";"URBANOS";442261.55613295;4467753.8351829
"87036";9990;"(TACTICO) AMERICIO O-E (AV. ROSALES - EUSKALDUNA)";"URBANOS";442235.210187451;4467806.72375575
"95029";5029;"SAGRADOS CORAZONES E-O";"URBANOS";437190.027133565;4473440.38913662
"98014";4903;"VALMOJADO ENTRE YEBENES Y SESEÑA";"URBANOS";435889.597276855;4472382.57956073
"98016";4905;"VALMOJADO ENTRE SESEÑA Y LOS YEBENES SENTIDO S-N";"URBANOS";435884.349030276;4472351.17158702
"98017";4907;"SESEÑA ENTRE ESCALONIA Y ACCESO N-V SENTIDO E-O";"URBANOS";435318.894833404;4472426.82439886
"98019";3403;"SESEÑA ENTRE ILLESCAS Y ACC. N-V";"URBANOS";435292.353198102;4472415.75959313
"02038";3882;"Dr. Esquerdo S-N - Moneda-Alcalde Sainz Baranda";"URBANOS";443312.723161097;4474206.32052187
"03007";3957;"Joaquin Costa N-S (Lateral) - Velazquez-Gta. Lopez Hoyos";"URBANOS";442259.765681227;4477220.79926301
"06300";3983;"(MICRO) Principe Vergara S-N (Delante G.6) - ";"URBANOS";442530.583093697;4476883.12311057
"16045";4316;"Ferraz N-S - Lateral entrada cruce G.7";"URBANOS";439518.36045436;4475136.97308183
"98011";4921;"(TACTICO) INCORPORACION DESDE A-5 (DIRECCIÓN CASA CAMPO)";"URBANOS";435647.072539322;4472816.83401055
"98013";6830;"YEBENES S-N(CGIO.H.CORTES-DUQ.PARCENT)";"URBANOS";436183.551050682;4472091.94575517
"62074";5684;"Bravo Murillo S-N - Conde Vallellano-Marqués de Viana";"URBANOS";440934.826800564;4479439.93832175
"62075";5685;"Bravo Murillo N-S - Marqués de Viana -Algodonale";"URBANOS";440873.645810258;4479296.93947201
"62080";5690;"Bravo Murillo O-E(Giro a Pinos Alta) - Oñate-Azahar";"URBANOS";441202.199914276;4479762.11796311
"62081";5691;"Bravo Murillo N-S(San Germán) - Maria Zayas-Lope de Haro";"URBANOS";440666.887021121;4479038.22208419
"62082";5692;"Bravo Murillo S-N - Rosa Silva-Oñate";"URBANOS";441075.441455885;4479656.65530325
"62084";5694;"Sor Angela de la Cruz E-O - Infanta Mercedes-Bravo Murillo";"URBANOS";440964.11084718;4479310.12200487
"63001";3424;"Bravo Murillo N-S - Fulgencio Miguel-Francos Rodríguez";"URBANOS";440521.444306383;4478705.03104609
"97061";3436;"Entrada M -30 S-N - M-30 - Méndez Álvaro";"URBANOS";442630.438876704;4471569.66718057
"97062";4140;"Méndez Álvaro E-O  - (Convenio - M-30)";"URBANOS";442892.409086889;4471723.54258988
"97038";4260;"Cuesta de la Vega O-E - Ronda Segovia-Bailén";"URBANOS";439471.100589562;4474283.63091641
"97056";4136;"Méndez Álvaro O-E(paso inferior M-30 - Titán-Av.Entrevías";"URBANOS";442670.032577673;4471751.81620001
"97057";4141;"Av.Entrevías E-O - Timoteo Pérez Rubio - M-30";"URBANOS";442917.0342813;4471609.52589318
"97058";4139;"Méndez Álvaro - E-O (Delante Gr5) - Méndez Álvaro - E-O (Delante Gr5)";"URBANOS";442758.114469161;4471683.65544382
"97059";4134;"Retama N-S  - Ombú - Méndez Álvaro";"URBANOS";442687.481946096;4471901.94861574
"97060";4135;"Entrada M-30 N-S  - M-30 - Méndez Álvaro ";"URBANOS";442746.28047517;4471820.93235368
"97104";4049;"Dr.Esquerdo N-S - Jorge Juan - Duque de Sesto";"URBANOS";443357.501774951;4475109.82469394
"97105";4056;"O´Donell 52 O-E - Maíquez - Dr.Esquerdo";"URBANOS";443222.400178088;4474937.0607974
"97088";7104;"Ferraz N-S(Lateral) - Cuesta San Vicente-Pl. Marina Española";"URBANOS";439623.57445221;4475001.84131652
"97093";9959;"Méndez Alvaro S-N(Giro Izqda) - Retama-Pedro Bosch";"URBANOS";442484.264952974;4471980.09870818
"97094";4130;"Pedro Bosch E-O - Ciudad de Barcelona-Jacaranda";"URBANOS";442521.84101662;4472166.11817024
"97097";4153;"Méndez Alvaro O-E  - Estrella Naos -Sabal";"URBANOS";442193.587051956;4472303.3659121
"97102";4126;"Comercio E-O - Garganta de los Montes-Méndez Alvaro";"URBANOS";442064.70930091;4472648.68829565
"97103";4050;"Dr.Esquerdo 63 S-N - Ibiza-O´Donnell";"URBANOS";443354.100389982;4474755.32485212
"41044";5852;"Av. Monte Igueldo - Av. Albufera-Antonia Calas";"URBANOS";443435.966532588;4472245.49902103
"41045";5853;"C/. Sierra de Javalambre - Francisco Iglesias-Av. Albufera";"URBANOS";443472.955706213;4472346.52903992
"41047";5855;"Av. Albufera - Puerto de Alcolea-Concordia";"URBANOS";443619.069339816;4472182.48749883
"41053";5861;"Av. Albufera - Av. Albufera-Cocherón de la Villa";"URBANOS";446624.454300068;4470670.88682655
"44031";5929;"Jose María Fernández Lanseros  - Av. Daroca-Alcalá";"URBANOS";444347.712191502;4476000.4724513
"40018";5798;"C/. Arroyo del Olivar - Sierra del Cadi-Payaso Fofó";"URBANOS";444049.688433515;4471621.48204005
"41037";5846;"Av. Pablo Neruda - Av. Pablo Neruda-Av.Albufera";"URBANOS";445503.621999059;4471447.95223565
"41038";5847;"Av. Pablo Neruda - Luis Buñuel-Av. Albufera";"URBANOS";445419.176875967;4471262.51092491
"41039";5848;"Av. Rafael Alberti - Av. Rafael Alberti-Av. Albufera";"URBANOS";445810.231418952;4471277.58656258
"45049";5993;"Pl. Alsacia - Fuente Carrantona-Malmoe";"URBANOS";447195.526932339;4474459.56198714
"46002";6010;"C/. Arturo Soria - Emeterio Castaños-Allende Salazar";"URBANOS";443867.751894913;4479386.69037961
"46006";6014;"C/. Arturo Soria - López de Hoyos-Santo Ángel";"URBANOS";444277.565154156;4479004.34311732
"46007";6015;"C/. Arturo Soria - Arturo Baldasano-José Silva";"URBANOS";444364.557397311;4478871.91590495
"46008";6016;"C/. Arturo Soria - Ulíses-Belisana";"URBANOS";444400.385195327;4478843.54817529
"46014";6022;"C/. Arturo Soria   - Angelita Cavero-Josefa Valcárcel";"URBANOS";445084.684453847;4477763.91321347
"45046";5990;"C/. José Arcones Gil  - Gabriel Montero-Gandhi";"URBANOS";446544.474093483;4475287.67974572
"46057";10130;"C/ Arturo Soria - Estrecho de Mesina - Lorenzo Solano Tendero";"URBANOS";444735.781261465;4478332.26914654
"46059";10127;"C/ Arturo Soria - Marques de Pico Velasco - Natalia Silva";"URBANOS";445464.134541969;4477487.06727542
"46047";10118;"C/ Diego Ayllon - Asura - Arturo Soria";"URBANOS";444880.570221923;4478280.72483045
"46049";10119;"C/ Ramirez de Arellano - Agastia - Arturo Soria";"URBANOS";444743.663778546;4478070.03441202
"46051";10124;"C/ Lopez de Aranda - General Aranaz - Arturo Soria";"URBANOS";445889.562932618;4477243.40646886
"46052";10122;"C/ Arturo Soria - Marques de Portugalete - Pilar Cavero";"URBANOS";445249.125564866;4477621.17409619
"46055";10126;"C/Arturo Soria - Fernandez Caro - Marques de Pico Velasco";"URBANOS";445419.511536331;4477502.13434369
"46056";10129;"C/Arturo Soria - Manuel Maria Iglesias-Duque de Tamames";"URBANOS";444740.026144459;4478295.9300953
"47411";6111;"Av. San Luis - Julio Danvila-Cuevas Almanzora";"URBANOS";443892.01726729;4480723.30449823
"52409";6131;"Acceso Vía Servicio A-3 - El Bosco-A-3";"URBANOS";444574.119321862;4473064.4003948
"52410";6132;"C/. Maruja García Romero - Maruja García Romero-El Bosco";"URBANOS";444564.397916385;4473014.14657786
"53002";6134;"Av. Marqués de Corbera - Montejurra-Ricardo Ortíz";"URBANOS";444509.005627522;4475146.37468131
"53010";6141;"C/. Ascao - Emilio Ferrari-Gutierre de Cetina";"URBANOS";445761.593396608;4475921.49028678
"53011";6142;"C/. Ascao  - Luis Ruíz-Emilio Ferrari";"URBANOS";445920.862504673;4476007.62432614
"53012";6143;"C/. Ascao  - José Arcones Gil-Luis Ruíz";"URBANOS";446044.860160409;4476074.50344015
"53041";6167;"C/. Luis Ruiz  - Vital Aza-Ascao";"URBANOS";445900.750293116;4476095.70400196
"53042";6168;"C/. Luis Ruíz - Braulio Gutiérrez-Francisco Rioja";"URBANOS";446009.341940655;4475903.7107514
"53043";6169;"C/. Francisco Rioja - Francisco Rioja-Luis Ruíz";"URBANOS";445933.07184612;4475894.73519239
"53044";6170;"C/. Francisco Villaespesa - José María Pereda-Ledesma";"URBANOS";445191.376885805;4475769.48613245
"53402";6180;"C/. Francisco Villaespesa - Ledesma-Francisco Villaespesa";"URBANOS";445189.767583249;4475777.15397459
"64401";6416;"C/. Canal de Bósforo - Nicolasa Gómez-Av. Canillejas a Vicálvaro";"URBANOS";448004.24992069;4476935.21398174
"65005";6423;"C/. Fuente Carrantona - Luis de Hoyos Saínz-Hacienda de Pavones";"URBANOS";446167.195422931;4472754.78826997
"65053";6460;"C/. Laponia - Laponia-Av. Doctor García Tapia";"URBANOS";446843.735790816;4473194.32859766
"71019";3711;"C/. Miguel Yuste - Albasanz-Julián Camarillo";"URBANOS";447211.326283522;4476656.38435226
"79004";6604;"Av. Niceto Alcalá Zamora - Fernando Rojas-Ingeniero Emilio Herrera";"URBANOS";445174.997871911;4482966.03642354
"79013";10094;"Quintanavides 2 - Via Servicio A1 - Foresta";"URBANOS";443588.012857106;4483298.03392135
"55033";6248;"C/. Asura - Asura-Moscatelar";"URBANOS";444689.807390909;4478818.26786261
"55036";3658;"C/. Silvano - Mosqueda-Haendel";"URBANOS";447022.572044088;4479494.76285828
"57021";6929;"Playa de Riazor - Arroyomolino - Av. Logroño";"URBANOS";450655.016098562;4480927.25569435
"59031";3793;"C/. Virgen del Portillo - Virgen del Sagrario-Virgen de Loreto";"URBANOS";444564.996710612;4476520.99817392
"08005";4006;"(AFOROS)Jose Ortega y Gasset 45 O-E - Ppe. Vergara-Gral. Diaz Polier";"URBANOS";442613.664632072;4475911.75551601
"16007";4285;"Cuesta San Vicente O-E - Gran Via-Ferraz";"URBANOS";439755.165187115;4475175.53946355
"14008";4206;"ATOCHA E-O(SAN PEDRO-SAN EUGENIO)";"URBANOS";441046.930004267;4473801.61833858
"26026";4833;"DIAMANTE S-N(SELMA LAGERLOFF-CTRA. VILLAVERDE)";"URBANOS";441648.629732392;4467459.12237971
"28034";4883;"GOLONDRINA ENTRE VIRGEN DE LOS ROSALES Y ACAMAR";"URBANOS";433514.895700513;4478740.64842288
"36023";4857;"(TACTICO)COVATILLAS N-S (GIRO)";"URBANOS";434350.391595643;4478480.06710663
"16039";4311;"Infantas S-N - Pl. Vazquez de Mella-Hortaleza";"URBANOS";440730.216936749;4474905.68581518
"16040";4312;"Augusto Figueroa S-N - San Bartolomé -Pelayo";"URBANOS";440847.87538648;4475087.02392093
"16044";4315;"(MICRO) Cuesta San Vicente E-O - Bailen-Gran Via";"URBANOS";439559.925380798;4475003.19929713
"16049";4320;"Cuesta San Vicente O-E - Salida Calle 30-Arriaza";"URBANOS";439211.816418859;4474859.58923737
"16300";3652;"MICRO) Cuesta San Vicente N-S(Delante G.1)(P.M.1) - MICRO) Cuesta San Vicente N-S(Delante G.1)(P.M.1)";"URBANOS";439624.27963558;4475070.61687572
"16301";4333;"(MICRO) Cuesta San Vicente S-N(Delante G.2)(P.M.2) - (MICRO) Cuesta San Vicente S-N(Delante G.2)(P.M.2)";"URBANOS";439641.923962355;4475071.26097205
"16302";4334;"(MICRO) Cuesta San Vicente S-N - Giro a Ferraz Interno (P.M.3)";"URBANOS";439622.595062221;4475028.92177617
"16303";4335;"(MICRO) Cuesta San Vicente S-N(Delante G. 4)(P.M.4) - (MICRO) Cuesta San Vicente S-N(Delante G. 4)(P.M.4)";"URBANOS";439609.048306955;4475029.71325576
"17001";4337;"Fernandez de los Rios O-E - Princesa-Arcipreste de Hita";"URBANOS";439104.121169487;4476560.40300083
"16038";4310;"Hortaleza, 26 O-E - Infantas-San Marcos";"URBANOS";440683.312857138;4474941.41884394
"17009";3747;"Rodriguez San Pedro E-O - Gaztambide-Princesa";"URBANOS";439384.674708066;4476148.1318319
"17014";4347;"Marques de Urquijo E-O - Princesa-Tutor";"URBANOS";439308.377320195;4475995.48053692
"17015";4348;"Princesa, 41 N-S - Buen Suceso-Quintana";"URBANOS";439403.228566966;4475901.4801232
"17018";4350;"Princesa S-N - Serrano Jover-Alberto Aguilera";"URBANOS";439444.759742244;4475849.39634938
"18013";3807;"Carranza E-O -  Fuencarral-Ruiz";"URBANOS";440462.430057839;4475841.36528753
"18014";7067;"Alberto Aguilera E-O - San Bernardo-Vallehermoso";"URBANOS";440159.995524219;4475900.96190853
"18015";4390;"San Bernardo N-S - Esquina Sta Cruz de Marcenado";"URBANOS";440216.207561184;4475797.32944409
"19018";4418;"San Bernardo N-S - Gta. Quevedo-Carranza";"URBANOS";440285.668960893;4476053.10581197
"20008";4424;"Vallehermoso, 67  S-N - Donoso Cortés-Cea Bermúdez";"URBANOS";440030.242717635;4476772.73913691
"20009";4425;"Fernando el Cátolico, 10 E-O - Escosura-Vallehermoso";"URBANOS";440101.032678071;4476363.09840853
"20010";9977;"Cea Bermudez - Blasco Garay-Galileo";"URBANOS";439830.20997409;4476924.4344583
"20012";10022;"Vallehermoso S-N -  Meléndez Valdés -Fernando el Católico";"URBANOS";439995.741716417;4476297.22965572
"21003";4428;"Gral. Martinez Campos, 24 O-E - Fdez. de la Hoz-Zurbano";"URBANOS";441191.61215721;4476483.88659926
"21004";4429;"Eduardo Dato,33 E-O - Pº Castellana-Gta Ruben Dario";"URBANOS";441622.703116019;4476258.37082338
"21005";4430;"Eduardo Dato, 2 E-O - Fernández de la Hoz-Santa Engracia";"URBANOS";441081.924426712;4476230.38442702
"21013";3622;"(AFOROS) José Abascal, 44 O-E - Fernández de la Hoz-Zurbano";"URBANOS";441238.532981264;4476829.87998927
"21015";4437;"Pº Castellana S-N - Pl.Gregorio Marañon-Pl.San Juan de la Cruz";"URBANOS";441505.950979128;4476927.49390846
"21016";4438;"Gral. Martinez Campos, 46 O-E - Miguel Angel-Emilio Castelar";"URBANOS";441497.350968911;4476492.1419858
"35012";4653;"Cartagena N-S - Azcona-Martinez Izquierdo";"URBANOS";443241.859122846;4476311.14672945
"35015";3502;"Cartagena S-N - Av.Toreros-Martínez Izquierdo";"URBANOS";443239.072016081;4476147.70080996
"35016";3503;"Cartagena S-N - Londres-Av.Toreros";"URBANOS";443235.319626001;4476015.29214547
"35031";4668;"Av.Bruselas S-N - Brescia-Av.Bruselas";"URBANOS";443840.987221661;4476803.48757674
"35030";4667;"Av.Bruselas N-S - Av.Bruselas-Brescia";"URBANOS";443841.7394198;4476814.31745757
"60001";3421;"Bravo Murillo E-O - Pl.Castilla-Conde Serrallo";"URBANOS";441563.364016733;4479883.09222559
"60053";5497;"Segre E-O - Serrano-Concha Espina";"URBANOS";442056.465319051;4478263.8262258
"60054";5498;"Concha Espina E-O - Serrano-Pºde la Habana";"URBANOS";442109.685380341;4478337.98940686
"60059";5502;"Pºde la Habana N-S - Gutiérrez Solana-Pl.Quito";"URBANOS";441808.092489915;4478173.9988123
"61027";5539;"Apolonio Morales O-E - Menendez Pidal-Pº de la Habana";"URBANOS";442411.96538713;4479659.52396801
"61029";5541;"Av.Pio XII N-S - Comandante Franco-Jerez";"URBANOS";442825.779665834;4479792.17078048
"61034";5546;"Principe de Vergara S-N - Potosi-Pl.República Ecuador";"URBANOS";442698.977660453;4478859.04556094
"61036";5548;"Principe de Vergara S-N - Pl.República Ecuador-Colombia";"URBANOS";442703.097352259;4478788.64900505
"61039";5551;"Av.Pio XII S-N - Alfonso XIII-Madre de Dios";"URBANOS";442756.758079957;4479322.50738028
"61040";5552;"Av.Pio XII S-N - Madre de Dios-Madreselva";"URBANOS";442788.002791595;4479522.51651212
"61026";3518;"Jerez E-O - an Telmo-Pº de la Habana";"URBANOS";442538.087358468;4479723.03870841
"62022";5637;"Poeta Joan Maragall S-N - Sor Angela de la Cruz-Francisco Gervás";"URBANOS";441445.547677876;4479214.95833886
"62023";5638;"Poeta Joan Maragall S-N - Francisco Gervas-Rosario Pino";"URBANOS";441455.019516339;4479370.58223724
"61074";3580;"(AFOROS)Costa Rica O-E - Puerto Rico-Victor de la Serna";"URBANOS";443016.219298791;4479067.24351191
"61102";5608;"Principe de Vergara S-N - Pl.República Dominicana-Alfonso XIII";"URBANOS";442734.489026286;4479144.36456508
"61103";5609;"Princip de Vergara N-S - Pl.República Dominicana-Potos";"URBANOS";442713.377989953;4479016.97486502
"61106";5610;"Serrano N-S - Pl.Ecuador-Rodríguez Marín";"URBANOS";442615.811301407;4478637.81931522
"61107";5611;"Rodríguez Marín S-N - Acceso Serrano S-N";"URBANOS";442544.826810131;4478470.16435007
"62021";5636;"Poeta Joan Maragall S-N - Pintor Juán Gris-Sor Angela de la Cruz";"URBANOS";441427.083261663;4479034.68249863
"62025";5640;"Pedro Teixeira E-O - PºCastellana-Poeta Joan Maragall";"URBANOS";441489.585929012;4478692.16145074
"62026";5641;"Pedro Teixeira O-E - Orense-Av.del Brasil";"URBANOS";441267.171039462;4478705.24162906
"02040";3884;"Dr. Esquerdo S-N - Astros-Pez Volador";"URBANOS";443290.015437858;4473877.27151296
"02041";3885;"Dr. Esquerdo N-S - Av. Nazaret-Arias Montano";"URBANOS";443268.676781304;4473805.65482942
"02042";3886;"Dr. Esquerdo S-N - Estrella Polar-Astros";"URBANOS";443275.282037125;4473686.05138844
"46045";10114;"C/ Bueso Pineda - Asura - Arturo Soria";"URBANOS";444658.97070571;4478650.13978751
"47409";3778;"Av. San Luis  - Arturo Soria-Mesena";"URBANOS";443684.716738538;4480874.05120536
"53401";6179;"Av. Marqués de Corbera - Santa Prisca-Teresa Sáinz Heredia";"URBANOS";444852.8099399;4475466.8434927
"32023";4562;"FINISTERRE N-S(MELCHOR FERNANDEZ ALMAGRO-VILLA MARIN)";"URBANOS";440670.594814813;4481080.85305846
"32051";4581;"AV. ASTURIAS E-O(PL. CASTILLA-SAN AQUILINO)";"URBANOS";441583.47107227;4479987.54688919
"49012";5045;"(AFOROS) GRAL. RICARDOS E-O(GAVIOTA-FCO. GARCIA)";"URBANOS";437820.730714614;4471193.27284316
"73002";6960;"ARROYO DEL MONTE S-N (GTA. IRENE GUTIERREZ CABA-GTA. GRACITA MORALES)";"URBANOS";438080.4274021;4482175.31177374
"86018";5322;"SALIDA BASE MILITAR";"URBANOS";433590.292258995;4470146.98538686
"02063";3906;"(TACTICO) Garibay E-O - Adelfas- Dr. Esquerdo";"URBANOS";443099.068197091;4473031.03735143
"05020";3697;"Alcala E-O - Lagasca-Pl. Independencia";"URBANOS";441903.304246488;4474872.66768075
"08007";4007;"(TACTICO) Gral. Oraa, 58 O-E - Castello-Principe de Vergara";"URBANOS";442470.832445888;4476577.67013444
"10009";4057;"Ibiza, 25 E-O - Maiquez-Narvaez";"URBANOS";442824.647241499;4474611.69128236
"16008";4286;"Pl. España S-N - Reyes-San Leonardo";"URBANOS";439759.932958925;4475274.10477529
"16009";4287;"General Mitre E-O - Alamo-Gran Via";"URBANOS";439895.276894998;4475186.95422826
"16010";4288;"Gran Via N-S - Dr. Carracedo-Isabel la Catolica";"URBANOS";439866.482670649;4475146.86836677
"18012";4389;"Alberto Aguilera O-E - Mártires Alcalá-Baltasa Gracián";"URBANOS";439852.388271348;4475934.2691243
"21011";4434;"Eloy Gonzalo, 24 O-E - Trafalgar-Gta.Pintor Sorolla";"URBANOS";440730.094282584;4476436.4099531
"22304";4469;"(MICRO) Pº Castellana N-S(Delante G.3,salida) (P.M.1) - (MICRO) Pº Castellana N-S(Delante G.3,salida) (P.M.1)";"URBANOS";441452.989323758;4477080.44920066
"35029";4666;"Av.Bruselas S-N - Av.Bruselas-Pl.Venecia";"URBANOS";443886.508230829;4477001.66992647
"43027";5438;"(TACTICO) Salida Centro Cívico S-N - (TACTICO) Salida Centro Cívico S-N";"URBANOS";440025.818582594;4481534.1611787
"14005";4203;"ATOCHA E-O(LEON-SAN SEBASTIAN)";"URBANOS";440673.311493272;4474046.70350412
"10010";4058;"Ibiza, 14 O-E - Menendez Pelayo-Narvaez";"URBANOS";442689.053335115;4474603.39376432
"05019";3798;"Alcala E-O - Lagasca-Claudio Coello";"URBANOS";441693.739977258;4474924.36745127
"16011";4289;"Gran Via, 57 N-S - Isabel la Catolica-San Bernardo";"URBANOS";439944.364127303;4475081.5298837
"16012";4290;"Isabel la Catolica O-E - Pl. Santo Domingo-Gran Via";"URBANOS";439942.223861879;4475007.1866956
"16014";4292;"Gran Via, 64 S-N - Garcia Molinas-General Mitre";"URBANOS";439921.891316397;4475107.21889969
"16022";3672;"Gran Via S-N - Silva-Libreros";"URBANOS";440132.309221662;4474930.14002641
"60052";5496;"Dulcinea S-N - Aquilino Domínguez-Avila";"URBANOS";440796.076023329;4478357.83832619
"02062";3905;"Dr. Esquerdo N-S - Pl. Conde Casal-Cavanilles";"URBANOS";443129.283579036;4473136.05260081
"16025";4300;"Mesoneros Romanos O-E - Abadia-Gran Via";"URBANOS";440362.917151995;4474777.46868125
"16028";3730;"(AFOROS) Gran Via N-S - Salud-Tres Cruces";"URBANOS";440471.419243741;4474827.89439245
"16033";4305;"(AFOROS) Hortaleza, 11 O-E - Gran Via-Infantas";"URBANOS";440632.578911544;4474841.23161608
